,0
461,58.0993386287526
462,2.153474186654696
463,-0.02087118546236988
464,-96.87319868394717
465,-92.32252469494813
466,157.20094709945897
467,-90.33650020478785
468,-26.482190143757713
469,-46.942778992680125
470,-179.70870759805987
471,39.8331705893909
472,8.584915075900561
473,-96.14772035493256
474,28.764764946481836
475,-81.47093927394518
476,25.539597526250294
477,-26.145316905780184
478,-1.4701799474786377
479,30.975665675041004
480,-38.85797797636954
481,52.44918631039444
482,6.468800210522831
483,-78.16978101844708
484,-82.56767060387969
485,154.29574334505895
486,48.088785939751574
487,-102.33549684975804
488,25.656165054076308
489,-1.6313407895429899
490,107.22551522808054
491,-122.30084752037418
492,47.71130540531733
493,-9.525052429828957
494,58.24975830193996
495,19.397769546961694
496,-136.14244568845544
497,-13.113607969010381
498,112.54170719219564
499,-117.8416377130719
500,151.6051314013732
501,5.2102039091700245
502,-60.55295768128152
503,-47.516179045125675
504,-51.50561719182537
505,164.51823609298808
506,0.43494262091688596
507,-115.93131288167274
508,10.849883541927317
509,-60.0850467855751
510,67.00840152127846
511,-16.741069451697545
512,24.380164643971572
513,-73.97093590458611
514,56.31560677837067
515,-14.864443586362016
516,131.96489112510505
517,88.95756800758006
518,134.25816436061166
519,-88.5082856297075
520,33.68434118952568
521,-26.2850400773975
522,31.70730441675092
523,90.49615608872787
524,-54.131155261742855
525,-19.811287981760366
526,-59.123645809369485
527,56.79230602664896
528,36.30432501166829
529,12.825370223311126
530,47.35374033704139
531,38.26888218635313
532,-148.77107357116648
533,88.76248310499112
534,-6.926161564784213
535,133.94208802897663
536,11.61501796950608
537,-125.3363764929525
538,58.41101630938043
539,91.09303364527312
540,18.77838981574186
541,-23.27528270262649
542,-160.7165272196436
543,32.07474295750641
544,114.67026969336852
545,80.97028611008876
546,102.48281768508629
547,16.762838477760916
548,-3.0770072083522173
549,-14.140178945585818
550,237.15762211123152
551,-49.47642474596231
552,-113.10830568178743
553,-181.6444275114339
554,92.24159367402036
555,-100.03254742903638
556,49.3089388719098
557,129.9533926061018
558,-8.247008510407658
559,-5.504108090298806
560,296.36677260584054
561,95.72026196479564
562,66.9464657855171
563,-147.6729575547165
564,-39.32150460410141
565,-37.181317256506716
566,-75.03818864976508
567,60.727216418553475
568,122.03608512131973
569,-152.4838660707114
570,-10.335695411956996
571,39.49705829374627
572,63.243429856358595
573,-106.39277073211768
574,33.539252028049745
575,-122.0654788596574
576,95.77320646731901
577,-34.08778071419512
578,80.97212921581708
579,-47.490109558731035
580,-42.70379459026372
581,130.85926173202185
582,-96.19969759851027
583,4.681844003843798
584,35.91291722690796
585,-53.50921495118269
586,81.83111828511896
587,91.50980343103319
588,38.03577086270498
589,39.66611462167789
590,128.9169066859694
591,-81.21398791386879
592,63.323719859989865
593,73.22170254537262
594,37.05357729506667
595,-89.96203611192318
596,51.372733857909815
597,-7.078261975242413
598,-76.28032996270936
599,149.57310094345118
600,42.94999110410731
601,-152.29343048342645
602,113.13708907315682
603,-42.402260543412034
604,-56.10282420682702
605,-22.811074399052764
606,28.42565258994371
607,31.679097771516027
608,-120.71712708088661
609,-73.47731757537913
610,135.98331395920025
611,-82.7009182145752
612,108.63896173601694
613,-155.8140449711866
614,4.447415593933624
615,17.669606063787125
616,-42.015166469860525
617,-46.21836053336031
618,27.51925712493444
619,9.817758397482757
620,-39.51472722358519
621,-180.5619407375069
622,90.75191789209836
623,-76.02533325677007
624,-83.45713931700952
625,65.79222533783637
626,-193.37578963901572
627,21.4437179062386
628,31.07482214231597
629,98.24010464126694
630,-16.618635484382438
631,79.8294632739439
632,68.74095150978822
633,-57.51279034048517
634,80.00326943859659
635,179.32205251315239
636,54.27875225129796
637,-56.53070009096472
638,-108.27464656418181
639,-2.8174541174810117
640,24.05104418021513
641,65.60041177611784
642,108.08287597827498
643,21.157458799872273
644,-10.299953256199755
645,8.629287930210676
646,18.71461049481778
647,82.80289598013537
648,5.368936815417385
649,19.01574461345607
650,10.586460776027469
651,-27.674694252630648
652,-95.5586204232926
653,5.130963946827924
654,-81.73821781127543
655,78.98462079621605
656,89.2345924878337
657,-80.36285877238126
658,23.53565305590038
659,20.611704774011237
660,-116.3972648083323
661,-34.306277278556536
662,106.64073771737472
663,-98.74360612502237
664,-130.58465721048626
665,30.756182354734094
666,-156.94526633398047
667,-51.83413996066948
668,14.518556328536732
669,12.588736654778556
670,-149.81250022282555
671,77.44330177669676
672,-77.0314849615158
673,10.859840915430645
674,143.6129981069692
675,-117.97572792976345
676,-29.12263135276656
677,-158.81069045377126
678,-2.91585851195988
679,-152.5983898495036
680,-62.89325640184753
681,70.9839737053523
682,-73.36116731531143
683,178.717864780263
684,50.37423600408285
685,39.941950504094514
686,-43.767866208149286
687,14.79350565680198
688,66.04408822067852
689,16.292492454721177
690,-15.543405030332877
691,159.6467094069283
692,7.472984636025037
693,61.86476735448777
694,-0.5752786031055738
695,-84.83698010887731
696,-91.11077185338597
697,-4.365981912964274
698,47.54092967385732
699,132.0179971171228
700,53.72572960007596
701,-115.35174858105653
702,94.81240118838231
703,21.07859343562496
704,79.7023966117181
705,69.37954497498451
706,-48.845349291931974
707,-65.9384987957143
708,12.05779747216957
709,47.532955321027686
710,31.529097923070562
711,34.747841801015056
712,-43.97943334700305
713,140.54908485870277
714,-162.12600856519572
715,-118.67075322356052
716,-143.70632011052462
717,90.49772711542188
718,-54.41909981981849
719,111.19510279208035
720,-55.70850066172566
721,58.58817316130031
722,-8.581230396127706
723,19.67040216819578
724,53.62124493835594
725,-15.090696440796938
726,-125.64273636688108
727,27.43355374734255
728,-78.9634123088973
729,11.8486747297146
730,49.871017799639624
731,39.727961981694186
732,-145.49916169435238
733,-126.33241980235208
734,-32.36925010732615
735,-49.70047643706169
736,-16.66587983125531
737,20.587325853293084
738,-38.24308782888555
739,-36.76476992831827
740,46.196392994496854
741,45.036372565334396
742,71.29905441150503
743,76.54602107919476
744,-148.32481257554443
745,-31.76342742315317
746,-48.32327133592695
747,-27.647417230739336
748,66.44284677389739
749,-133.71303409240795
750,78.45623364303351
751,92.59906637126441
752,-1.8332445280996428
753,-10.606327593066727
754,118.05738414821019
755,-80.53798529943118
756,140.3464085115756
757,-5.386141173301723
758,-26.272837192874615
759,24.5433958436801
760,-16.519444018394687
761,51.48354729371288
762,-84.8620542894126
763,47.33871741925033
764,-94.73199405641546
765,161.7833668386878
766,-117.35105636120888
767,39.20613708715804
768,145.30975000570584
769,122.02465180894936
770,-27.874098779452957
771,-20.99739315931322
772,-30.32298867737192
773,11.656787415000876
774,24.443699293529136
775,-49.68220319360904
776,35.020688010283976
777,28.919280587744854
778,138.07991025021508
779,-58.15426145098596
780,-18.99147357895756
781,-80.38444227079822
782,-55.78592868157686
783,-82.37544273091511
784,-57.57162517431299
785,4.622024811242577
786,-102.62013155239806
787,96.53815559349381
788,-96.45197535193861
789,55.195492313011776
790,88.0916091603734
791,-18.38148085409076
792,-11.93494041745212
793,116.24418058496609
794,-14.286348592436687
795,-21.848363048667036
796,-45.30284207055288
797,40.71719292749074
798,-46.62303858347761
799,26.735875103644588
800,-24.5588606536712
801,25.299968451451228
802,52.56485673651179
803,22.706123713600128
804,-164.18171037853526
805,-38.16291504697038
806,-37.01571333584542
807,-20.378474244478326
808,230.22106565581868
809,-68.97111344625485
810,99.24528173573918
811,-62.52229953158873
812,44.2289484260076
813,51.16385299012058
814,-59.12362415491477
815,-32.55998901678854
816,63.852755847756356
817,5.039134036573193
818,-122.21259451052794
819,-19.3190773519211
820,112.54914361960418
821,-12.476531993664358
822,-5.470239004921229
823,-203.61324873147413
824,14.9492176467585
825,19.357373281556253
826,14.698592903310281
827,-60.06260174350242
828,-130.2905891561658
829,54.52303415725343
830,163.8518061059304
831,-30.829629244528384
832,33.338798179089906
833,-60.40369216655856
834,-30.43666673384436
835,-11.509380121665275
836,-30.82388322298486
837,86.74086923884262
838,83.5961489968269
839,-68.45270068649762
840,115.57165171263054
841,-134.51586021591388
842,10.42792483742167
843,130.06114149708165
844,-116.71217315781043
845,-147.639181399711
846,-18.123815855877766
847,35.214870936914316
848,24.359400019546793
849,43.115766342668614
850,-8.354901950865637
851,72.788252996366
852,59.452051343022745
853,30.519947356017394
854,17.197304507647196
855,134.85227182497434
856,-2.2228614654836267
857,-51.91877356025518
858,-117.52855225317062
859,111.80125085241416
860,87.23184292787403
861,-18.67972717939596
862,-14.496313621264765
863,-48.09573735281163
864,8.668075693131474
865,-65.31858633294627
866,-27.205826725441547
867,25.531176020916735
868,-77.79411098820047
869,119.10097097156174
870,-4.704296890153455
871,-13.362613662416678
872,-158.69503864569063
873,-176.0870156292029
874,22.55042163195499
875,-152.09535510863242
876,101.54114575495467
877,-7.508382251719346
878,-93.40814193593135
879,-28.320644159592796
880,-144.02695274718582
881,-4.865231279359313
882,152.8986648880893
883,-12.85510795584634
884,31.400872068318932
885,-14.42404183871272
886,-63.77597028350493
887,39.62545578602086
888,64.7522463384135
889,37.74430517842523
890,-18.958994453874098
891,-118.40757680704765
892,92.74024270861376
893,-90.0374662486336
894,-23.597888691367235
895,-27.20606132868521
896,-67.67810358183293
897,56.291478122420614
898,-132.24603412032693
899,79.89728598496875
900,-74.86836394826702
901,-22.993995730741403
902,-46.527107511274316
903,21.580405778532423
904,168.93550865274798
905,-92.22026492856753
906,92.94562290606757
907,-112.20970310367919
908,-58.241142479328914
909,25.852876917375134
910,-21.14343775368577
911,0.9444562787508477
912,-160.7816621413949
913,25.906568698350405
914,61.49957672192394
915,-29.38409642811132
916,79.82721680405552
917,-32.86620825662011
918,-6.961046331984062
919,-38.72169490653907
920,104.61116603888414
921,-15.714846464606492
922,-1.6689414728357712
923,-169.40390387060077
924,-54.23069495693218
925,53.616992754564556
926,-172.68815622961677
927,-54.566419549941166
928,-4.368870105826053
929,-52.27457047438408
930,-80.16468894900619
931,-146.3274559336767
932,61.666252657952036
933,-39.26645067002849
934,-133.07559055067202
935,-3.8490963116514902
936,-10.640469636441697
937,33.717735874543024
938,-77.02256268692882
939,-37.72766370350144
940,4.269209979216372
941,94.24171281702564
942,31.698975042732055
943,12.242483522058578
944,-41.970623975670875
945,-142.95455854726904
946,28.877840593603466
947,60.84067233707722
948,55.06986731009188
949,10.016075327319543
950,169.06888043695872
951,-160.05407661819137
952,133.95884338305032
953,-44.44236547605208
954,32.115298475045584
955,-13.714600591102423
956,35.678315661265835
957,-50.66166909901109
958,-28.85891820941867
959,-37.84882117666889
960,58.60408750749269
961,69.92948118721138
962,-15.540713964924134
963,35.39892301468643
964,63.9630899290435
965,-42.635952861673495
966,93.3922454751493
967,27.748261773138186
968,4.197622908924184
969,-126.45791655656419
970,-25.03568567357944
971,79.78949010941558
972,-38.10472041790693
973,59.6103473247005
974,-76.97176261466775
975,-63.97756622516289
976,53.01435511306608
977,51.79895801055918
978,156.32187867733234
979,-43.245027789245775
980,113.04887689514214
981,115.16835323506157
982,150.56642673864306
983,-34.30124857081354
984,3.0572265296973846
985,20.52452002396217
986,38.48978639047435
987,-11.651911021067267
988,-36.69851105247113
989,8.2344975757941
990,99.75589865208309
991,53.67637646089944
992,-69.70190958196872
993,-102.78689178897865
994,-131.19171811395893
995,48.11496473719434
996,-72.48580771796497
997,116.02714222039815
998,170.215677745149
999,188.35035138558945
1000,23.305008022822946
1001,-64.94040878076866
1002,-46.29038764454584
1003,-53.237152936816116
1004,58.38585391291157
1005,140.31632903567825
1006,97.43089884372354
1007,50.93669256632547
1008,78.94977486320434
1009,40.41968093590804
1010,-31.167849853042235
1011,-94.33424902756396
1012,51.73098068193336
1013,-44.57087963070259
1014,15.962686319836033
1015,-87.35977833874664
1016,-8.341826655506821
1017,127.58705564228431
1018,-63.541653182286325
1019,-124.34451209378355
1020,-97.60335948914661
1021,47.89186392436459
1022,51.9370591756223
1023,-11.539414131198305
1024,-78.6635482919477
1025,46.63528292560321
1026,-15.704251123699414
1027,119.54709916384901
1028,29.306611501900658
1029,102.32678615208772
1030,-35.34136844405065
1031,-63.8135426002611
1032,80.01705741322318
1033,35.24744203350101
1034,-70.5303748195701
1035,39.32059302597962
1036,-135.90498221893898
1037,-34.290455862736216
1038,-109.25427731511917
1039,5.759173501697093
1040,40.13287287712892
1041,-42.09103528906677
1042,136.4415204629665
1043,-31.46119028572212
1044,47.3851402552417
1045,12.01534283498049
1046,-83.81150631797583
1047,-77.72416398315903
1048,-104.08667190668021
1049,-62.91428111944604
1050,69.51128388546083
1051,-12.827574196822233
1052,58.99134219157545
1053,39.020418255619056
1054,48.96576226987358
1055,-13.913022756794764
1056,-37.7596275963931
1057,72.3392644184134
1058,34.32100301343713
1059,-9.609940529186824
1060,215.4649357009698
1061,97.25308732410089
1062,41.66323889766257
1063,-9.262294799283419
1064,-22.338122490119858
1065,-81.00421090323975
1066,-101.58250793438303
1067,-11.223186298286029
1068,9.602850559578904
1069,39.432716116811164
1070,-100.49306544596091
1071,14.177380246530596
1072,-98.72872248293082
1073,-15.748737763778937
1074,10.037026212017132
1075,-3.1766407927824694
1076,-4.0829537950712105
1077,-66.1470136153226
1078,81.41539422573824
1079,-8.123476718172704
1080,-46.288203341320795
1081,-10.237741605928743
1082,19.05721960631024
1083,-42.614999020463635
1084,-19.273486494462773
1085,12.760052716950904
1086,11.561615127675587
1087,7.958048736469392
1088,-123.69959113299598
1089,85.10974623912306
1090,38.88017849341241
1091,5.534197780655719
1092,42.59296412106393
1093,-13.92112168266829
1094,-102.67712887389918
1095,-59.115953363979784
1096,-53.769329939196076
1097,-67.21476808862384
1098,16.588136969325795
1099,-70.19374305672962
1100,-52.985145184872906
1101,54.148708541030885
1102,-55.90689286276665
1103,-0.24889930565493923
1104,-12.703637921746877
1105,-127.14349299696782
1106,-18.606180900339684
1107,-180.90577536328678
1108,-28.63124582956696
1109,214.0094296098077
1110,-9.75646911260804
1111,-145.9338489033185
1112,-20.59085066863585
1113,167.65880227545736
1114,-48.73618175449845
1115,-116.5214659709256
1116,79.17223027739682
1117,-129.02595086241982
1118,19.51356902084422
1119,-87.25657448608406
1120,105.79571704985347
1121,-64.38438295232945
1122,38.65221301931761
1123,-49.8920517997784
1124,-41.44812323841168
1125,26.150774534044313
1126,119.86506119097015
1127,-5.383614074465186
1128,-50.57276501722024
1129,23.238340429131352
1130,88.95233066595792
1131,-178.15829954068064
1132,30.128843772397598
1133,-22.663040631264767
1134,57.32976935286781
1135,-22.876520953178144
1136,127.47408962583377
1137,11.704152099913587
1138,50.940342580483254
1139,-48.38373392952203
1140,-63.601021466813975
1141,30.113532714519135
1142,59.86824365002194
1143,34.4953719541951
1144,-68.79206586478743
1145,-98.18730022697517
1146,-140.5108588465874
1147,60.26614361609737
1148,87.58911034727987
1149,61.11982518654006
1150,54.20666393231793
1151,10.45232493316011
1152,-90.4320939948755
1153,98.56725742625117
1154,-56.36745362926043
1155,12.680918869427462
1156,-8.440438804901738
1157,-114.4916087892369
1158,79.94388093791748
1159,-60.518077948143095
1160,-49.91576550523649
1161,23.420825635307757
1162,-21.953465301827883
1163,-43.538586604304726
1164,2.4326252781913182
1165,-119.51478130201745
1166,-15.222119004460684
1167,-76.12381156405561
1168,41.21890347048934
1169,-77.46343563870886
1170,-160.28672784460622
1171,21.010895537361225
1172,95.18084869887818
1173,72.44514295580865
1174,172.12019950230848
1175,158.61057291458349
1176,73.65922017535273
1177,68.82730891583697
1178,-55.14442041490838
1179,-13.249114594794985
1180,9.922826850516877
1181,-5.508041050671105
1182,48.543284257983544
1183,104.01717084208187
1184,93.2466004893672
1185,-22.20929294752563
1186,-70.59709467161366
1187,-108.42063490491554
1188,18.718656122279167
1189,-35.44837756771789
1190,5.18503799684873
1191,-16.495992803282437
1192,-98.17096789387284
1193,-23.309183190958684
1194,30.66004776261881
1195,-118.9074772453873
1196,3.2516826540423294
1197,10.015474116554792
1198,-31.652178101555084
1199,-46.387905644684814
1200,85.911703307834
1201,27.115305417965956
1202,-46.281524979638625
1203,-68.10797271457866
1204,180.69999258725554
1205,79.75020149733562
1206,-21.23724772810193
1207,54.03352066565892
1208,-61.88706881942592
1209,71.37027215748107
1210,-99.32798634440412
1211,90.55981003755069
1212,-40.261146928514684
1213,-141.82916319166134
1214,-8.462043318527513
1215,2.182392392477063
1216,-146.70933639760995
1217,-2.041340721552113
1218,-113.78664298204704
1219,48.60009539911758
1220,-15.679747869654584
1221,31.076191726647163
1222,60.231301278843844
1223,36.50514211210827
1224,-92.69685846155585
1225,-104.02449645370804
1226,60.225467440895414
1227,-103.57188271228183
1228,53.16645072918006
1229,-82.58041213297531
1230,-88.08117572196413
1231,22.140494094543538
1232,-99.407177164718
1233,-3.2653829855502745
1234,-37.57874977402102
1235,-73.68661395300047
1236,-39.09919333985838
1237,-27.992088629396537
1238,87.79288036422854
1239,72.54617025610264
1240,-12.56266622298984
1241,-3.8270593481773827
1242,85.52520525117434
1243,28.42338894032187
1244,-75.17168508692544
1245,-12.744968285217178
1246,75.17379913953296
1247,10.912428239309902
1248,-21.532929558685705
1249,-53.686026290696034
